index,date,wp1,train,u,v,ws,wd
2851,2011-07-27 08:00:00,,,2.18,-1.98,2.95,132.19
2852,2011-07-27 09:00:00,,,1.67,-1.81,2.46,137.24
2853,2011-07-27 10:00:00,,,1.01,-1.49,1.8,145.96
2854,2011-07-27 11:00:00,,,0.44,-1.05,1.14,157.22
2855,2011-07-27 12:00:00,,,0.19,-0.51,0.55,159.79
2856,2011-07-27 13:00:00,,,0.33,0.04,0.33,83.41
2857,2011-07-27 14:00:00,,,0.9,0.53,1.05,59.84
2858,2011-07-27 15:00:00,,,1.88,0.88,2.07,64.97
2859,2011-07-27 16:00:00,,,2.91,1.08,3.11,69.65
2860,2011-07-27 17:00:00,,,3.59,1.13,3.76,72.46
2861,2011-07-27 18:00:00,,,3.59,1.07,3.75,73.38
2862,2011-07-27 19:00:00,,,2.99,1.05,3.17,70.64
2863,2011-07-27 20:00:00,,,1.95,1.26,2.32,57.21
2864,2011-07-27 21:00:00,,,0.68,1.82,1.95,20.5
2865,2011-07-27 22:00:00,,,-0.44,2.67,2.71,350.68
2866,2011-07-27 23:00:00,,,-0.99,3.67,3.8,344.85
2867,2011-07-28 00:00:00,,,-0.7,4.69,4.75,351.47
2868,2011-07-28 01:00:00,,,0.15,5.67,5.67,1.56
2869,2011-07-28 02:00:00,,,1.17,6.52,6.62,10.16
2870,2011-07-28 03:00:00,,,1.97,7.17,7.43,15.4
2871,2011-07-28 04:00:00,,,2.41,7.52,7.9,17.74
2872,2011-07-28 05:00:00,,,2.35,7.48,7.84,17.43
2873,2011-07-28 06:00:00,,,1.77,7.02,7.24,14.13
2874,2011-07-28 07:00:00,,,0.96,6.4,6.47,8.54
2875,2011-07-28 08:00:00,,,0.31,5.93,5.94,2.96
2876,2011-07-28 09:00:00,,,0.09,5.86,5.86,0.85
2877,2011-07-28 10:00:00,,,0.2,6.09,6.1,1.85
2878,2011-07-28 11:00:00,,,0.43,6.43,6.44,3.82
2879,2011-07-28 12:00:00,,,-2.78,5.13,5.83,331.59
15301,2011-07-28 13:00:00,0.076,1.0,-1.88,4.41,4.8,336.97
15302,2011-07-28 14:00:00,0.025,1.0,-0.59,3.51,3.56,350.48
15303,2011-07-28 15:00:00,0.076,1.0,0.85,2.5,2.64,18.86
15304,2011-07-28 16:00:00,0.152,1.0,2.12,1.45,2.57,55.71
15305,2011-07-28 17:00:00,0.025,1.0,2.88,0.4,2.9,82.07
15306,2011-07-28 18:00:00,0.0,1.0,2.87,-0.55,2.92,100.94
15307,2011-07-28 19:00:00,0.0,1.0,2.33,-1.16,2.6,116.34
15308,2011-07-28 20:00:00,0.0,1.0,1.6,-1.1,1.94,124.49
15309,2011-07-28 21:00:00,0.0,1.0,0.94,-0.21,0.96,102.81
15310,2011-07-28 22:00:00,0.0,1.0,0.41,1.1,1.17,20.56
15311,2011-07-28 23:00:00,0.0,1.0,0.02,2.3,2.3,0.4
15312,2011-07-29 00:00:00,0.0,1.0,0.19,1.68,1.69,6.27
15313,2011-07-29 01:00:00,0.0,1.0,0.22,1.67,1.69,7.5
15314,2011-07-29 02:00:00,0.051,1.0,0.48,2.09,2.15,12.99
15315,2011-07-29 03:00:00,0.051,1.0,0.88,2.8,2.93,17.44
15316,2011-07-29 04:00:00,0.0,1.0,1.27,3.47,3.69,20.06
15317,2011-07-29 05:00:00,0.076,1.0,1.49,3.75,4.04,21.71
15318,2011-07-29 06:00:00,0.0,1.0,1.47,3.5,3.8,22.74
15319,2011-07-29 07:00:00,0.0,1.0,1.32,3.37,3.62,21.45
15320,2011-07-29 08:00:00,0.076,1.0,1.26,4.21,4.39,16.63
15321,2011-07-29 09:00:00,0.429,1.0,1.41,6.38,6.53,12.46
15322,2011-07-29 10:00:00,0.20199999999999999,1.0,1.7,8.21,8.38,11.7
15323,2011-07-29 11:00:00,0.32799999999999996,1.0,2.0,7.54,7.81,14.86
15324,2011-07-29 12:00:00,0.455,1.0,3.72,-3.42,5.05,132.63
15325,2011-07-29 13:00:00,0.505,1.0,3.99,-4.74,6.19,139.94
15326,2011-07-29 14:00:00,0.455,1.0,3.96,-5.26,6.58,143.01
15327,2011-07-29 15:00:00,0.126,1.0,3.71,-5.17,6.36,144.31
15328,2011-07-29 16:00:00,0.10099999999999999,1.0,3.35,-4.68,5.76,144.41
15329,2011-07-29 17:00:00,0.10099999999999999,1.0,3.01,-4.03,5.03,143.24
15330,2011-07-29 18:00:00,0.253,1.0,2.75,-3.4,4.37,140.97
15331,2011-07-29 19:00:00,0.126,1.0,2.47,-2.94,3.84,139.98
15332,2011-07-29 20:00:00,0.051,1.0,1.98,-2.79,3.42,144.58
15333,2011-07-29 21:00:00,0.0,1.0,1.22,-3.01,3.25,157.9
15334,2011-07-29 22:00:00,0.0,1.0,0.47,-3.4,3.43,172.21
15335,2011-07-29 23:00:00,0.0,1.0,0.08,-3.68,3.68,178.77
15336,2011-07-30 00:00:00,0.0,1.0,0.95,-2.74,2.9,160.86
2880,2011-07-30 01:00:00,,,1.07,-2.61,2.82,157.73
2881,2011-07-30 02:00:00,,,1.33,-2.51,2.84,152.16
2882,2011-07-30 03:00:00,,,1.66,-2.45,2.96,145.8
2883,2011-07-30 04:00:00,,,2.01,-2.39,3.12,139.95
2884,2011-07-30 05:00:00,,,2.29,-2.3,3.24,135.18
2885,2011-07-30 06:00:00,,,2.43,-2.17,3.26,131.8
2886,2011-07-30 07:00:00,,,2.39,-2.07,3.16,130.9
2887,2011-07-30 08:00:00,,,2.1,-2.06,2.94,134.43
2888,2011-07-30 09:00:00,,,1.57,-2.19,2.7,144.26
2889,2011-07-30 10:00:00,,,1.01,-2.32,2.53,156.58
2890,2011-07-30 11:00:00,,,0.65,-2.3,2.39,164.2
2891,2011-07-30 12:00:00,,,0.69,-1.99,2.11,160.85
2892,2011-07-30 13:00:00,,,1.06,-1.51,1.85,145.13
2893,2011-07-30 14:00:00,,,1.6,-1.02,1.9,122.55
2894,2011-07-30 15:00:00,,,2.18,-0.64,2.27,106.3
2895,2011-07-30 16:00:00,,,2.67,-0.39,2.7,98.31
2896,2011-07-30 17:00:00,,,2.96,-0.28,2.97,95.34
2897,2011-07-30 18:00:00,,,2.95,-0.28,2.96,95.46
2898,2011-07-30 19:00:00,,,2.66,-0.34,2.68,97.24
2899,2011-07-30 20:00:00,,,2.14,-0.37,2.17,99.68
2900,2011-07-30 21:00:00,,,1.46,-0.29,1.48,101.09
2901,2011-07-30 22:00:00,,,0.7,-0.02,0.7,91.73
2902,2011-07-30 23:00:00,,,0.0,0.5,0.5,359.82
2903,2011-07-31 00:00:00,,,-0.57,1.31,1.43,336.51
2904,2011-07-31 01:00:00,,,-0.98,2.18,2.39,335.84
2905,2011-07-31 02:00:00,,,-1.23,2.85,3.11,336.66
2906,2011-07-31 03:00:00,,,-1.32,3.14,3.41,337.22
2907,2011-07-31 04:00:00,,,-1.21,3.22,3.44,339.43
2908,2011-07-31 05:00:00,,,-0.85,3.35,3.46,345.69
2909,2011-07-31 06:00:00,,,-0.26,3.69,3.7,356.04
2910,2011-07-31 07:00:00,,,0.42,4.04,4.07,5.87
2911,2011-07-31 08:00:00,,,0.94,4.13,4.23,12.87
2912,2011-07-31 09:00:00,,,1.18,3.76,3.94,17.4
2913,2011-07-31 10:00:00,,,1.24,3.19,3.42,21.31
2914,2011-07-31 11:00:00,,,1.34,2.8,3.1,25.55
2915,2011-07-31 12:00:00,,,1.59,2.85,3.26,29.22
2916,2011-07-31 13:00:00,,,1.94,3.26,3.79,30.79
2917,2011-07-31 14:00:00,,,2.25,3.85,4.46,30.36
2918,2011-07-31 15:00:00,,,2.43,4.44,5.06,28.74
2919,2011-07-31 16:00:00,,,2.52,4.9,5.51,27.26
2920,2011-07-31 17:00:00,,,2.59,5.08,5.7,26.96
2921,2011-07-31 18:00:00,,,2.7,4.91,5.6,28.83
2922,2011-07-31 19:00:00,,,2.98,4.46,5.37,33.74
2923,2011-07-31 20:00:00,,,3.54,3.88,5.26,42.4
2924,2011-07-31 21:00:00,,,4.37,3.21,5.43,53.68
2925,2011-07-31 22:00:00,,,4.88,2.16,5.34,66.19
2926,2011-07-31 23:00:00,,,4.36,0.31,4.37,85.88
2927,2011-08-01 00:00:00,,,5.7,1.43,5.88,75.94
15337,2011-08-01 01:00:00,0.076,1.0,6.33,0.27,6.34,87.6
15338,2011-08-01 02:00:00,0.253,1.0,5.8,-0.81,5.86,97.92
15339,2011-08-01 03:00:00,0.48,1.0,4.55,-1.7,4.86,110.46
15340,2011-08-01 04:00:00,0.7070000000000001,1.0,3.16,-2.23,3.87,125.25
15341,2011-08-01 05:00:00,0.278,1.0,2.24,-2.21,3.15,134.67
15342,2011-08-01 06:00:00,0.0,1.0,2.22,-1.54,2.7,124.82
15343,2011-08-01 07:00:00,0.0,1.0,2.79,-0.55,2.84,101.27
15344,2011-08-01 08:00:00,0.0,1.0,3.44,0.32,3.45,84.7
15345,2011-08-01 09:00:00,0.0,1.0,3.77,0.75,3.85,78.77
15346,2011-08-01 10:00:00,0.0,1.0,3.82,0.83,3.91,77.77
15347,2011-08-01 11:00:00,0.0,1.0,3.7,0.75,3.78,78.51
15348,2011-08-01 12:00:00,0.0,1.0,2.1,0.27,2.12,82.72
15349,2011-08-01 13:00:00,0.0,1.0,2.52,0.47,2.57,79.51
15350,2011-08-01 14:00:00,0.0,1.0,2.87,-0.13,2.88,92.54
15351,2011-08-01 15:00:00,0.025,1.0,3.13,-1.21,3.35,111.18
15352,2011-08-01 16:00:00,0.025,1.0,3.27,-2.42,4.07,126.58
15353,2011-08-01 17:00:00,0.051,1.0,3.27,-3.39,4.71,136.0
15354,2011-08-01 18:00:00,0.051,1.0,3.13,-3.8,4.92,140.57
15355,2011-08-01 19:00:00,0.051,1.0,2.81,-3.65,4.61,142.39
15356,2011-08-01 20:00:00,0.051,1.0,2.32,-3.0,3.79,142.28
15357,2011-08-01 21:00:00,0.025,1.0,1.66,-1.97,2.58,139.82
15358,2011-08-01 22:00:00,0.0,1.0,0.96,-0.92,1.33,133.75
15359,2011-08-01 23:00:00,0.0,1.0,0.36,-0.27,0.45,126.74
15360,2011-08-02 00:00:00,0.0,1.0,1.99,-0.35,2.02,99.87
15361,2011-08-02 01:00:00,0.0,1.0,2.07,-0.13,2.08,93.71
15362,2011-08-02 02:00:00,0.0,1.0,2.06,-0.21,2.07,95.96
15363,2011-08-02 03:00:00,0.0,1.0,1.98,-0.48,2.04,103.72
15364,2011-08-02 04:00:00,0.0,1.0,1.91,-0.78,2.06,112.13
15365,2011-08-02 05:00:00,0.025,1.0,1.88,-0.9,2.09,115.63
15366,2011-08-02 06:00:00,0.0,1.0,1.95,-0.77,2.1,111.44
15367,2011-08-02 07:00:00,0.0,1.0,2.07,-0.58,2.15,105.71
15368,2011-08-02 08:00:00,0.0,1.0,2.16,-0.64,2.25,106.63
15369,2011-08-02 09:00:00,0.0,1.0,2.15,-1.13,2.43,117.63
15370,2011-08-02 10:00:00,0.025,1.0,1.99,-1.71,2.62,130.54
15371,2011-08-02 11:00:00,0.0,1.0,1.62,-1.93,2.52,139.96
15372,2011-08-02 12:00:00,0.0,1.0,0.63,-0.63,0.89,135.13
2928,2011-08-02 13:00:00,,,0.15,-0.09,0.17,121.21
2929,2011-08-02 14:00:00,,,0.45,0.35,0.57,52.41
2930,2011-08-02 15:00:00,,,1.25,0.7,1.43,60.77
2931,2011-08-02 16:00:00,,,2.14,1.02,2.37,64.44
2932,2011-08-02 17:00:00,,,2.72,1.41,3.06,62.7
2933,2011-08-02 18:00:00,,,2.7,1.86,3.28,55.44
2934,2011-08-02 19:00:00,,,2.22,2.15,3.09,45.91
2935,2011-08-02 20:00:00,,,1.54,1.98,2.51,37.97
2936,2011-08-02 21:00:00,,,0.87,1.21,1.48,35.66
2937,2011-08-02 22:00:00,,,0.12,0.37,0.39,17.64
2938,2011-08-02 23:00:00,,,-0.84,0.16,0.85,280.71
2939,2011-08-03 00:00:00,,,-2.06,1.05,2.31,296.96
2940,2011-08-03 01:00:00,,,-3.31,2.59,4.2,307.99
2941,2011-08-03 02:00:00,,,-4.3,4.1,5.94,313.7
2942,2011-08-03 03:00:00,,,-4.79,5.05,6.96,316.56
2943,2011-08-03 04:00:00,,,-4.94,5.42,7.33,317.66
2944,2011-08-03 05:00:00,,,-5.0,5.32,7.3,316.79
2945,2011-08-03 06:00:00,,,-5.15,4.88,7.09,313.48
2946,2011-08-03 07:00:00,,,-5.38,4.3,6.89,308.66
2947,2011-08-03 08:00:00,,,-5.63,3.8,6.79,304.03
2948,2011-08-03 09:00:00,,,-5.84,3.51,6.81,300.97
2949,2011-08-03 10:00:00,,,-5.97,3.18,6.76,298.07
2950,2011-08-03 11:00:00,,,-5.97,2.51,6.47,292.85
2951,2011-08-03 12:00:00,,,-5.79,1.33,5.94,282.9
2952,2011-08-03 13:00:00,,,-5.41,0.04,5.41,270.47
2953,2011-08-03 14:00:00,,,-4.78,-0.76,4.84,260.93
2954,2011-08-03 15:00:00,,,-3.88,-0.75,3.95,259.02
2955,2011-08-03 16:00:00,,,-2.75,-0.5,2.79,259.65
2956,2011-08-03 17:00:00,,,-1.42,-0.81,1.64,240.22
2957,2011-08-03 18:00:00,,,0.0,-2.22,2.22,179.89
2958,2011-08-03 19:00:00,,,1.24,-4.17,4.35,163.44
2959,2011-08-03 20:00:00,,,1.95,-5.85,6.16,161.55
2960,2011-08-03 21:00:00,,,1.9,-6.61,6.88,163.92
2961,2011-08-03 22:00:00,,,1.33,-6.6,6.74,168.61
2962,2011-08-03 23:00:00,,,0.56,-6.16,6.19,174.77
2963,2011-08-04 00:00:00,,,-0.11,-5.58,5.58,181.18
2964,2011-08-04 01:00:00,,,-0.66,-4.92,4.96,187.65
2965,2011-08-04 02:00:00,,,-1.09,-4.21,4.35,194.46
2966,2011-08-04 03:00:00,,,-1.39,-3.5,3.76,201.7
2967,2011-08-04 04:00:00,,,-1.53,-2.89,3.27,207.95
2968,2011-08-04 05:00:00,,,-1.46,-2.52,2.91,210.05
2969,2011-08-04 06:00:00,,,-1.15,-2.46,2.72,205.17
2970,2011-08-04 07:00:00,,,-0.82,-2.57,2.7,197.59
2971,2011-08-04 08:00:00,,,-0.68,-2.68,2.76,194.24
2972,2011-08-04 09:00:00,,,-0.89,-2.63,2.78,198.64
2973,2011-08-04 10:00:00,,,-1.2,-2.47,2.75,205.79
2974,2011-08-04 11:00:00,,,-1.26,-2.28,2.6,208.88
2975,2011-08-04 12:00:00,,,-3.45,-2.31,4.15,236.16
15373,2011-08-04 13:00:00,0.0,1.0,-2.64,-2.48,3.62,226.69
15374,2011-08-04 14:00:00,0.0,1.0,-1.5,-2.85,3.22,207.72
15375,2011-08-04 15:00:00,0.0,1.0,-0.21,-3.33,3.33,183.6
15376,2011-08-04 16:00:00,0.0,1.0,0.98,-3.83,3.95,165.59
15377,2011-08-04 17:00:00,0.0,1.0,1.83,-4.26,4.63,156.78
15378,2011-08-04 18:00:00,0.025,1.0,2.14,-4.53,5.01,154.76
15379,2011-08-04 19:00:00,0.126,1.0,2.05,-4.68,5.11,156.34
15380,2011-08-04 20:00:00,0.126,1.0,1.78,-4.74,5.06,159.45
15381,2011-08-04 21:00:00,0.10099999999999999,1.0,1.48,-4.75,4.97,162.71
15382,2011-08-04 22:00:00,0.051,1.0,1.12,-4.67,4.8,166.49
15383,2011-08-04 23:00:00,0.0,1.0,0.63,-4.48,4.53,171.95
15384,2011-08-05 00:00:00,0.0,1.0,-0.27,-4.69,4.7,183.29
15385,2011-08-05 01:00:00,0.0,1.0,-0.98,-4.03,4.15,193.71
15386,2011-08-05 02:00:00,0.0,1.0,-1.65,-2.94,3.37,209.29
15387,2011-08-05 03:00:00,0.0,1.0,-2.23,-1.61,2.75,234.14
15388,2011-08-05 04:00:00,0.025,1.0,-2.64,-0.24,2.65,264.73
15389,2011-08-05 05:00:00,0.025,1.0,-2.78,0.94,2.93,288.78
15390,2011-08-05 06:00:00,0.051,1.0,-2.6,1.78,3.15,304.31
15391,2011-08-05 07:00:00,0.126,1.0,-2.27,2.27,3.21,314.96
15392,2011-08-05 08:00:00,0.177,1.0,-1.98,2.48,3.17,321.4
15393,2011-08-05 09:00:00,0.152,1.0,-1.87,2.46,3.09,322.87
15394,2011-08-05 10:00:00,0.025,1.0,-1.83,2.26,2.91,321.03
15395,2011-08-05 11:00:00,0.076,1.0,-1.72,1.92,2.57,318.15
15396,2011-08-05 12:00:00,0.051,1.0,-1.54,1.04,1.86,303.9
15397,2011-08-05 13:00:00,0.025,1.0,-0.92,0.65,1.13,305.37
15398,2011-08-05 14:00:00,0.0,1.0,-0.06,0.39,0.39,351.56
15399,2011-08-05 15:00:00,0.0,1.0,0.91,0.17,0.92,79.12
15400,2011-08-05 16:00:00,0.0,1.0,1.8,-0.06,1.8,91.85
15401,2011-08-05 17:00:00,0.0,1.0,2.44,-0.4,2.47,99.22
15402,2011-08-05 18:00:00,0.0,1.0,2.69,-0.9,2.84,108.46
15403,2011-08-05 19:00:00,0.0,1.0,2.56,-1.51,2.97,120.51
15404,2011-08-05 20:00:00,0.0,1.0,2.11,-2.15,3.02,135.54
15405,2011-08-05 21:00:00,0.0,1.0,1.4,-2.74,3.08,153.0
15406,2011-08-05 22:00:00,0.0,1.0,0.49,-3.18,3.21,171.21
15407,2011-08-05 23:00:00,0.0,1.0,-0.53,-3.36,3.4,188.9
15408,2011-08-06 00:00:00,0.0,1.0,-1.72,-3.24,3.67,207.99
2976,2011-08-06 01:00:00,,,-2.43,-2.8,3.71,220.98
2977,2011-08-06 02:00:00,,,-2.86,-1.94,3.45,235.87
2978,2011-08-06 03:00:00,,,-3.05,-0.82,3.16,254.94
2979,2011-08-06 04:00:00,,,-3.04,0.35,3.06,276.51
2980,2011-08-06 05:00:00,,,-2.87,1.35,3.17,295.13
2981,2011-08-06 06:00:00,,,-2.59,2.02,3.29,307.93
2982,2011-08-06 07:00:00,,,-2.27,2.4,3.31,316.65
2983,2011-08-06 08:00:00,,,-1.99,2.59,3.27,322.52
2984,2011-08-06 09:00:00,,,-1.8,2.67,3.22,326.04
2985,2011-08-06 10:00:00,,,-1.59,2.62,3.06,328.79
2986,2011-08-06 11:00:00,,,-1.22,2.43,2.72,333.33
2987,2011-08-06 12:00:00,,,-0.61,2.07,2.16,343.7
2988,2011-08-06 13:00:00,,,0.14,1.52,1.53,5.09
2989,2011-08-06 14:00:00,,,0.83,0.73,1.11,48.83
2990,2011-08-06 15:00:00,,,1.36,-0.28,1.39,101.58
2991,2011-08-06 16:00:00,,,1.73,-1.28,2.16,126.43
2992,2011-08-06 17:00:00,,,2.02,-1.99,2.84,134.65
2993,2011-08-06 18:00:00,,,2.25,-2.24,3.17,134.88
2994,2011-08-06 19:00:00,,,2.36,-2.22,3.24,133.23
2995,2011-08-06 20:00:00,,,2.28,-2.25,3.2,134.6
2996,2011-08-06 21:00:00,,,1.92,-2.52,3.17,142.71
2997,2011-08-06 22:00:00,,,1.28,-2.88,3.15,156.07
2998,2011-08-06 23:00:00,,,0.34,-3.03,3.05,173.68
2999,2011-08-07 00:00:00,,,-0.83,-2.79,2.91,196.61
3000,2011-08-07 01:00:00,,,-1.89,-2.25,2.93,219.99
3001,2011-08-07 02:00:00,,,-2.41,-1.56,2.87,237.03
3002,2011-08-07 03:00:00,,,-2.13,-0.88,2.3,247.59
3003,2011-08-07 04:00:00,,,-1.33,-0.25,1.36,259.42
3004,2011-08-07 05:00:00,,,-0.47,0.28,0.55,301.33
3005,2011-08-07 06:00:00,,,0.13,0.69,0.7,10.51
3006,2011-08-07 07:00:00,,,0.46,0.9,1.01,26.76
3007,2011-08-07 08:00:00,,,0.61,0.88,1.07,34.76
3008,2011-08-07 09:00:00,,,0.67,0.61,0.91,47.65
3009,2011-08-07 10:00:00,,,0.67,0.32,0.74,64.54
3010,2011-08-07 11:00:00,,,0.62,0.27,0.68,66.41
3011,2011-08-07 12:00:00,,,0.57,0.66,0.87,40.97
3012,2011-08-07 13:00:00,,,0.67,1.35,1.51,26.52
3013,2011-08-07 14:00:00,,,1.1,2.13,2.39,27.34
3014,2011-08-07 15:00:00,,,1.9,2.82,3.4,34.0
3015,2011-08-07 16:00:00,,,2.64,3.46,4.35,37.35
3016,2011-08-07 17:00:00,,,2.75,4.12,4.95,33.7
3017,2011-08-07 18:00:00,,,1.93,4.82,5.19,21.81
3018,2011-08-07 19:00:00,,,0.91,5.26,5.34,9.77
3019,2011-08-07 20:00:00,,,0.67,5.1,5.14,7.52
3020,2011-08-07 21:00:00,,,1.84,4.16,4.55,23.83
3021,2011-08-07 22:00:00,,,3.49,3.05,4.64,48.83
3022,2011-08-07 23:00:00,,,4.35,2.58,5.06,59.32
3023,2011-08-08 00:00:00,,,1.21,-3.58,3.78,161.37
15409,2011-08-08 01:00:00,0.0,1.0,0.38,-3.81,3.83,174.32
15410,2011-08-08 02:00:00,0.0,1.0,-0.46,-3.82,3.85,186.81
15411,2011-08-08 03:00:00,0.025,1.0,-1.24,-3.68,3.89,198.6
15412,2011-08-08 04:00:00,0.025,1.0,-1.87,-3.51,3.97,208.0
15413,2011-08-08 05:00:00,0.076,1.0,-2.22,-3.4,4.06,213.11
15414,2011-08-08 06:00:00,0.076,1.0,-2.23,-3.44,4.1,213.0
15415,2011-08-08 07:00:00,0.076,1.0,-2.09,-3.6,4.16,210.11
15416,2011-08-08 08:00:00,0.10099999999999999,1.0,-2.02,-3.86,4.36,207.69
15417,2011-08-08 09:00:00,0.126,1.0,-2.2,-4.15,4.7,207.89
15418,2011-08-08 10:00:00,0.20199999999999999,1.0,-2.45,-4.39,5.03,209.16
15419,2011-08-08 11:00:00,0.10099999999999999,1.0,-2.56,-4.49,5.17,209.65
15420,2011-08-08 12:00:00,0.0,1.0,-2.39,-4.45,5.06,208.26
15421,2011-08-08 13:00:00,0.0,1.0,-1.81,-4.52,4.86,201.82
15422,2011-08-08 14:00:00,0.025,1.0,-1.15,-4.77,4.91,193.56
15423,2011-08-08 15:00:00,0.0,1.0,-0.47,-5.14,5.16,185.23
15424,2011-08-08 16:00:00,0.0,1.0,0.18,-5.55,5.55,178.13
15425,2011-08-08 17:00:00,0.0,1.0,0.75,-5.91,5.95,172.72
15426,2011-08-08 18:00:00,0.076,1.0,1.2,-6.14,6.25,168.94
15427,2011-08-08 19:00:00,0.22699999999999998,1.0,1.48,-6.24,6.41,166.61
15428,2011-08-08 20:00:00,0.354,1.0,1.58,-6.2,6.4,165.72
15429,2011-08-08 21:00:00,0.278,1.0,1.45,-6.04,6.22,166.47
15430,2011-08-08 22:00:00,0.253,1.0,1.08,-5.77,5.87,169.39
15431,2011-08-08 23:00:00,0.152,1.0,0.43,-5.4,5.42,175.42
15432,2011-08-09 00:00:00,0.10099999999999999,1.0,-1.59,-5.13,5.37,197.22
15433,2011-08-09 01:00:00,0.126,1.0,-2.58,-4.36,5.07,210.59
15434,2011-08-09 02:00:00,0.152,1.0,-3.47,-3.36,4.83,225.93
15435,2011-08-09 03:00:00,0.20199999999999999,1.0,-4.13,-2.25,4.71,241.4
15436,2011-08-09 04:00:00,0.177,1.0,-4.29,-1.14,4.44,255.15
15437,2011-08-09 05:00:00,0.303,1.0,-3.65,-0.11,3.66,268.26
15438,2011-08-09 06:00:00,0.278,1.0,-2.08,0.7,2.2,288.47
15439,2011-08-09 07:00:00,0.177,1.0,-0.09,0.99,1.0,355.03
15440,2011-08-09 08:00:00,0.152,1.0,1.66,0.45,1.72,74.93
15441,2011-08-09 09:00:00,0.10099999999999999,1.0,2.63,-1.07,2.84,112.21
15442,2011-08-09 10:00:00,0.0,1.0,2.8,-2.94,4.06,136.37
15443,2011-08-09 11:00:00,0.0,1.0,2.31,-4.33,4.91,151.88
15444,2011-08-09 12:00:00,0.0,1.0,0.28,-3.97,3.98,175.95
3024,2011-08-09 13:00:00,,,-0.25,-4.41,4.42,183.21
3025,2011-08-09 14:00:00,,,0.29,-4.32,4.33,176.16
3026,2011-08-09 15:00:00,,,1.48,-3.8,4.08,158.74
3027,2011-08-09 16:00:00,,,2.74,-3.0,4.07,137.61
3028,2011-08-09 17:00:00,,,3.45,-2.06,4.02,120.77
3029,2011-08-09 18:00:00,,,3.2,-1.07,3.38,108.55
3030,2011-08-09 19:00:00,,,2.41,-0.08,2.41,92.0
3031,2011-08-09 20:00:00,,,1.72,0.91,1.95,62.21
3032,2011-08-09 21:00:00,,,1.64,1.85,2.47,41.6
3033,2011-08-09 22:00:00,,,2.1,2.47,3.24,40.44
3034,2011-08-09 23:00:00,,,2.91,2.44,3.8,50.0
3035,2011-08-10 00:00:00,,,3.85,1.6,4.17,67.48
3036,2011-08-10 01:00:00,,,4.65,0.34,4.66,85.84
3037,2011-08-10 02:00:00,,,5.01,-0.78,5.07,98.84
3038,2011-08-10 03:00:00,,,4.78,-1.34,4.96,105.64
3039,2011-08-10 04:00:00,,,4.33,-1.45,4.57,108.57
3040,2011-08-10 05:00:00,,,4.17,-1.38,4.39,108.28
3041,2011-08-10 06:00:00,,,4.67,-1.33,4.85,105.9
3042,2011-08-10 07:00:00,,,5.58,-1.39,5.75,104.04
3043,2011-08-10 08:00:00,,,6.51,-1.63,6.72,104.07
3044,2011-08-10 09:00:00,,,7.18,-2.09,7.48,106.2
3045,2011-08-10 10:00:00,,,7.62,-2.74,8.1,109.8
3046,2011-08-10 11:00:00,,,7.97,-3.58,8.74,114.19
3047,2011-08-10 12:00:00,,,8.33,-4.55,9.49,118.62
3048,2011-08-10 13:00:00,,,8.66,-5.47,10.24,122.28
3049,2011-08-10 14:00:00,,,8.86,-6.15,10.78,124.76
3050,2011-08-10 15:00:00,,,8.88,-6.44,10.97,125.96
3051,2011-08-10 16:00:00,,,8.73,-6.42,10.84,126.34
3052,2011-08-10 17:00:00,,,8.44,-6.21,10.48,126.36
3053,2011-08-10 18:00:00,,,8.02,-5.94,9.98,126.5
3054,2011-08-10 19:00:00,,,7.46,-5.71,9.4,127.44
3055,2011-08-10 20:00:00,,,6.71,-5.65,8.77,130.12
3056,2011-08-10 21:00:00,,,5.79,-5.83,8.21,135.17
3057,2011-08-10 22:00:00,,,4.97,-6.11,7.88,140.87
3058,2011-08-10 23:00:00,,,4.58,-6.35,7.83,144.2
3059,2011-08-11 00:00:00,,,4.82,-6.41,8.02,143.07
3060,2011-08-11 01:00:00,,,5.37,-6.27,8.26,139.4
3061,2011-08-11 02:00:00,,,5.82,-5.96,8.33,135.67
3062,2011-08-11 03:00:00,,,5.85,-5.52,8.04,133.32
3063,2011-08-11 04:00:00,,,5.6,-5.03,7.52,131.91
3064,2011-08-11 05:00:00,,,5.33,-4.6,7.04,130.78
3065,2011-08-11 06:00:00,,,5.25,-4.32,6.79,129.45
3066,2011-08-11 07:00:00,,,5.27,-4.16,6.71,128.26
3067,2011-08-11 08:00:00,,,5.26,-4.07,6.65,127.69
3068,2011-08-11 09:00:00,,,5.13,-4.01,6.51,128.02
3069,2011-08-11 10:00:00,,,4.94,-3.99,6.34,128.93
3070,2011-08-11 11:00:00,,,4.77,-3.99,6.22,129.91
3071,2011-08-11 12:00:00,,,5.36,-5.29,7.53,134.6
15445,2011-08-11 13:00:00,0.455,1.0,5.32,-5.31,7.52,134.95
15446,2011-08-11 14:00:00,0.455,1.0,5.41,-4.85,7.27,131.86
15447,2011-08-11 15:00:00,0.379,1.0,5.54,-4.04,6.85,126.11
15448,2011-08-11 16:00:00,0.253,1.0,5.53,-3.06,6.32,118.98
15449,2011-08-11 17:00:00,0.177,1.0,5.23,-2.12,5.64,112.07
15450,2011-08-11 18:00:00,0.152,1.0,4.52,-1.34,4.71,106.54
15451,2011-08-11 19:00:00,0.126,1.0,3.6,-0.65,3.66,100.29
